tick,t_h,T_out,T_in,Q,energy_cum_kWh,error,in_band,violation_Fh
1189,19.8167,30.576,69.819,5.000,72.617,0.218,1,0.0000
1190,19.8333,29.388,69.848,5.000,72.700,0.347,1,0.0000
1191,19.8500,30.338,69.875,3.000,72.750,0.119,1,0.0000
1192,19.8667,31.679,69.870,0.000,72.750,-0.269,1,0.0000
1193,19.8833,30.680,69.817,5.000,72.833,0.251,1,0.0000
1194,19.9000,28.830,69.846,0.000,72.833,0.009,1,0.0000
1195,19.9167,27.566,69.789,5.000,72.917,0.225,1,0.0000
1196,19.9333,29.616,69.813,3.000,72.967,0.096,1,0.0000
1197,19.9500,27.250,69.808,5.000,73.050,0.492,1,0.0000
1198,19.9667,31.613,69.832,0.000,73.050,-0.079,1,0.0000
1199,19.9833,32.017,69.779,5.000,73.133,0.218,1,0.0000
1200,20.0000,31.985,69.810,5.000,73.217,0.268,1,0.0000
1201,20.0167,30.988,69.840,3.000,73.267,0.137,1,0.0000
1202,20.0333,28.703,69.836,3.000,73.317,0.072,1,0.0000
1203,20.0500,28.689,69.829,0.000,73.317,-0.078,1,0.0000
1204,20.0667,28.034,69.772,5.000,73.400,0.156,1,0.0000
1205,20.0833,28.981,69.798,5.000,73.483,0.263,1,0.0000
1206,20.1000,30.741,69.824,0.000,73.483,-0.080,1,0.0000
1207,20.1167,31.611,69.770,5.000,73.567,0.390,1,0.0000
1208,20.1333,28.233,69.800,0.000,73.567,-0.128,1,0.0000
1209,20.1500,27.417,69.742,5.000,73.650,0.418,1,0.0000
1210,20.1667,28.702,69.767,0.000,73.650,-0.047,1,0.0000
1211,20.1833,31.183,69.710,0.000,73.650,0.019,1,0.0000
1212,20.2000,28.358,69.656,3.000,73.700,0.082,1,0.0000
1213,20.2167,25.488,69.649,5.000,73.783,0.407,1,0.0000
1214,20.2333,28.465,69.671,5.000,73.867,0.253,1,0.0000
1215,20.2500,25.302,69.697,5.000,73.950,0.602,1,0.0000
1216,20.2667,27.221,69.719,5.000,74.033,0.341,1,0.0000
1217,20.2833,29.444,69.743,5.000,74.117,0.220,1,0.0000
1218,20.3000,27.036,69.771,5.000,74.200,0.228,1,0.0000
1219,20.3167,30.313,69.795,5.000,74.283,0.332,1,0.0000
1220,20.3333,29.568,69.823,0.000,74.283,-0.034,1,0.0000
1221,20.3500,27.585,69.767,5.000,74.367,0.206,1,0.0000
1222,20.3667,26.180,69.792,5.000,74.450,0.219,1,0.0000
1223,20.3833,27.887,69.815,3.000,74.500,0.099,1,0.0000
1224,20.4000,28.471,69.806,5.000,74.583,0.173,1,0.0000
1225,20.4167,25.963,69.832,0.000,74.583,-0.010,1,0.0000
1226,20.4333,23.205,69.771,5.000,74.667,0.172,1,0.0000
1227,20.4500,30.120,69.790,5.000,74.750,0.326,1,0.0000
1228,20.4667,27.558,69.818,5.000,74.833,0.378,1,0.0000
1229,20.4833,26.885,69.843,4.000,74.900,0.111,1,0.0000
1230,20.5000,29.290,69.850,5.000,74.983,0.349,1,0.0000
1231,20.5167,22.837,69.877,3.000,75.033,0.105,1,0.0000
1232,20.5333,25.015,69.862,5.000,75.117,0.287,1,0.0000
1233,20.5500,25.346,69.883,4.000,75.183,0.140,1,0.0000
1234,20.5667,28.008,69.887,0.000,75.183,-0.065,1,0.0000
1235,20.5833,25.195,69.829,0.000,75.183,-0.003,1,0.0000
1236,20.6000,27.723,69.767,0.000,75.183,0.003,1,0.0000
1237,20.6167,26.737,69.709,4.000,75.250,0.114,1,0.0000
1238,20.6333,26.927,69.716,4.000,75.317,0.050,1,0.0000
1239,20.6500,26.010,69.723,4.000,75.383,0.090,1,0.0000
1240,20.6667,25.538,69.729,5.000,75.467,0.315,1,0.0000
1241,20.6833,28.134,69.751,5.000,75.550,0.594,1,0.0000
1242,20.7000,24.372,69.777,0.000,75.550,0.032,1,0.0000
1243,20.7167,27.722,69.714,5.000,75.633,0.218,1,0.0000
1244,20.7333,27.398,69.739,4.000,75.700,0.061,1,0.0000
1245,20.7500,24.558,69.746,5.000,75.783,0.366,1,0.0000
1246,20.7667,25.542,69.767,0.000,75.783,-0.128,1,0.0000
1247,20.7833,27.277,69.706,5.000,75.867,0.289,1,0.0000
1248,20.8000,26.083,69.730,5.000,75.950,0.321,1,0.0000
1249,20.8167,25.791,69.753,5.000,76.033,0.152,1,0.0000
1250,20.8333,24.600,69.775,5.000,76.117,0.482,1,0.0000
1251,20.8500,23.754,69.796,0.000,76.117,-0.046,1,0.0000
1252,20.8667,25.380,69.732,5.000,76.200,0.201,1,0.0000
1253,20.8833,24.698,69.753,5.000,76.283,0.365,1,0.0000
1254,20.9000,23.108,69.774,4.000,76.350,0.081,1,0.0000
1255,20.9167,26.260,69.776,0.000,76.350,-0.095,1,0.0000
1256,20.9333,24.140,69.715,4.000,76.417,0.051,1,0.0000
1257,20.9500,28.469,69.719,5.000,76.500,0.258,1,0.0000
1258,20.9667,23.098,69.745,5.000,76.583,0.317,1,0.0000
1259,20.9833,25.097,69.763,5.000,76.667,0.598,1,0.0000
1260,21.0000,25.266,69.785,4.000,76.733,0.088,1,0.0000
1261,21.0167,25.219,69.790,5.000,76.817,0.406,1,0.0000
1262,21.0333,23.422,69.811,4.000,76.883,0.055,1,0.0000
1263,21.0500,23.134,69.813,5.000,76.967,0.424,1,0.0000
1264,21.0667,26.631,69.832,5.000,77.050,0.490,1,0.0000
1265,21.0833,25.896,69.855,5.000,77.133,0.276,1,0.0000
1266,21.1000,24.570,69.877,5.000,77.217,0.287,1,0.0000
1267,21.1167,24.109,69.898,5.000,77.300,0.394,1,0.0000
1268,21.1333,25.647,69.917,0.000,77.300,-0.017,1,0.0000
1269,21.1500,28.113,69.856,4.000,77.367,0.098,1,0.0000
1270,21.1667,24.447,69.865,5.000,77.450,0.193,1,0.0000
1271,21.1833,25.281,69.885,0.000,77.450,-0.229,1,0.0000
1272,21.2000,24.406,69.823,4.000,77.517,0.131,1,0.0000
1273,21.2167,26.905,69.827,5.000,77.600,0.549,1,0.0000
1274,21.2333,23.411,69.850,5.000,77.683,0.248,1,0.0000
1275,21.2500,23.454,69.869,0.000,77.683,-0.052,1,0.0000
1276,21.2667,25.326,69.805,0.000,77.683,-0.118,1,0.0000
1277,21.2833,23.487,69.743,5.000,77.767,0.263,1,0.0000
1278,21.3000,25.040,69.762,5.000,77.850,0.170,1,0.0000
1279,21.3167,24.395,69.783,5.000,77.933,0.239,1,0.0000
1280,21.3333,23.744,69.803,5.000,78.017,0.187,1,0.0000
1281,21.3500,21.924,69.823,5.000,78.100,0.254,1,0.0000
1282,21.3667,23.240,69.840,5.000,78.183,0.273,1,0.0000
1283,21.3833,22.208,69.858,4.000,78.250,0.097,1,0.0000
1284,21.4000,22.918,69.859,4.000,78.317,0.091,1,0.0000
1285,21.4167,24.592,69.860,4.000,78.383,0.118,1,0.0000
1286,21.4333,23.358,69.864,5.000,78.467,0.165,1,0.0000
1287,21.4500,22.223,69.883,5.000,78.550,0.182,1,0.0000
1288,21.4667,24.963,69.900,0.000,78.550,-0.024,1,0.0000
1289,21.4833,22.633,69.838,4.000,78.617,0.130,1,0.0000
1290,21.5000,25.738,69.839,5.000,78.700,0.280,1,0.0000
1291,21.5167,23.114,69.861,0.000,78.700,-0.056,1,0.0000
1292,21.5333,21.128,69.796,4.000,78.767,0.076,1,0.0000
1293,21.5500,20.696,69.795,0.000,78.767,0.050,1,0.0000
1294,21.5667,25.211,69.727,5.000,78.850,0.468,1,0.0000
1295,21.5833,22.706,69.748,5.000,78.933,0.381,1,0.0000
1296,21.6000,21.993,69.766,0.000,78.933,-0.019,1,0.0000
1297,21.6167,21.469,69.700,5.000,79.017,0.386,1,0.0000
1298,21.6333,22.437,69.716,5.000,79.100,0.338,1,0.0000
1299,21.6500,23.607,69.734,5.000,79.183,0.349,1,0.0000
1300,21.6667,23.589,69.753,5.000,79.267,0.379,1,0.0000
1301,21.6833,22.779,69.772,5.000,79.350,0.408,1,0.0000
1302,21.7000,23.632,69.790,5.000,79.433,0.383,1,0.0000
1303,21.7167,22.055,69.810,5.000,79.517,0.654,1,0.0000
1304,21.7333,21.277,69.827,5.000,79.600,0.225,1,0.0000
1305,21.7500,23.789,69.842,5.000,79.683,0.251,1,0.0000
1306,21.7667,21.749,69.862,4.000,79.750,0.059,1,0.0000
1307,21.7833,20.373,69.862,0.000,79.750,0.018,1,0.0000
1308,21.8000,23.106,69.793,4.000,79.817,0.111,1,0.0000
1309,21.8167,19.594,69.795,5.000,79.900,0.348,1,0.0000
1310,21.8333,22.854,69.808,5.000,79.983,0.404,1,0.0000
1311,21.8500,23.063,69.827,5.000,80.067,0.212,1,0.0000
1312,21.8667,19.799,69.845,0.000,80.067,-0.251,1,0.0000
1313,21.8833,21.343,69.775,5.000,80.150,0.230,1,0.0000
1314,21.9000,21.983,69.791,0.000,80.150,0.003,1,0.0000
1315,21.9167,23.576,69.725,4.000,80.217,0.067,1,0.0000
1316,21.9333,23.771,69.728,4.000,80.283,0.108,1,0.0000
1317,21.9500,22.347,69.730,0.000,80.283,-0.071,1,0.0000
1318,21.9667,24.008,69.665,5.000,80.367,0.542,1,0.0000
1319,21.9833,19.805,69.685,5.000,80.450,0.544,1,0.0000
1320,22.0000,18.451,69.699,5.000,80.533,0.272,1,0.0000
1321,22.0167,19.621,69.711,4.000,80.600,0.094,1,0.0000
1322,22.0333,22.681,69.708,5.000,80.683,0.555,1,0.0000
1323,22.0500,20.157,69.726,5.000,80.767,0.456,1,0.0000
1324,22.0667,20.538,69.740,5.000,80.850,0.239,1,0.0000
1325,22.0833,20.851,69.755,0.000,80.850,-0.136,1,0.0000
1326,22.1000,18.749,69.687,5.000,80.933,0.592,1,0.0000
1327,22.1167,18.898,69.700,5.000,81.017,0.282,1,0.0000
1328,22.1333,20.000,69.713,0.000,81.017,0.036,1,0.0000
1329,22.1500,18.511,69.644,5.000,81.100,0.297,1,0.0000
1330,22.1667,18.230,69.656,5.000,81.183,0.274,1,0.0000
1331,22.1833,19.142,69.668,5.000,81.267,0.392,1,0.0000
1332,22.2000,20.022,69.681,5.000,81.350,0.682,1,0.0000
1333,22.2167,21.252,69.696,5.000,81.433,0.234,1,0.0000
1334,22.2333,22.181,69.712,0.000,81.433,0.016,1,0.0000
1335,22.2500,19.325,69.646,5.000,81.517,0.205,1,0.0000
1336,22.2667,18.475,69.659,5.000,81.600,0.245,1,0.0000
1337,22.2833,20.317,69.671,5.000,81.683,0.475,1,0.0000
1338,22.3000,18.490,69.686,0.000,81.683,-0.090,1,0.0000
1339,22.3167,19.382,69.615,5.000,81.767,0.401,1,0.0000
1340,22.3333,22.036,69.629,0.000,81.767,0.033,1,0.0000
1341,22.3500,21.062,69.562,5.000,81.850,0.213,1,0.0000
1342,22.3667,17.977,69.578,5.000,81.933,0.686,1,0.0000
1343,22.3833,18.084,69.590,5.000,82.017,0.599,1,0.0000
1344,22.4000,19.606,69.602,5.000,82.100,0.307,1,0.0000
1345,22.4167,20.642,69.616,5.000,82.183,0.295,1,0.0000
1346,22.4333,19.760,69.631,5.000,82.267,0.518,1,0.0000
1347,22.4500,22.885,69.645,4.000,82.333,0.121,1,0.0000
1348,22.4667,19.958,69.647,0.000,82.333,-0.023,1,0.0000
1349,22.4833,18.013,69.578,5.000,82.417,0.415,1,0.0000
1350,22.5000,19.219,69.590,5.000,82.500,0.598,1,0.0000
1351,22.5167,21.596,69.603,5.000,82.583,0.529,1,0.0000
1352,22.5333,19.909,69.620,5.000,82.667,0.152,1,0.0000
1353,22.5500,21.658,69.634,5.000,82.750,0.219,1,0.0000
1354,22.5667,16.975,69.651,5.000,82.833,0.179,1,0.0000
1355,22.5833,19.994,69.661,5.000,82.917,0.506,1,0.0000
1356,22.6000,18.657,69.675,5.000,83.000,0.449,1,0.0000
1357,22.6167,19.216,69.688,5.000,83.083,0.410,1,0.0000
1358,22.6333,17.776,69.701,5.000,83.167,0.394,1,0.0000
1359,22.6500,17.996,69.712,0.000,83.167,0.029,1,0.0000
1360,22.6667,19.345,69.640,0.000,83.167,-0.043,1,0.0000
1361,22.6833,19.523,69.570,4.000,83.233,0.127,1,0.0000
1362,22.7000,21.740,69.567,5.000,83.317,0.394,1,0.0000
1363,22.7167,18.091,69.584,5.000,83.400,0.445,1,0.0000
1364,22.7333,19.557,69.596,5.000,83.483,0.769,1,0.0000
1365,22.7500,19.660,69.610,5.000,83.567,0.438,1,0.0000
1366,22.7667,18.190,69.624,5.000,83.650,0.416,1,0.0000
1367,22.7833,19.769,69.636,5.000,83.733,0.570,1,0.0000
1368,22.8000,20.119,69.650,5.000,83.817,0.251,1,0.0000
1369,22.8167,19.978,69.665,5.000,83.900,0.396,1,0.0000
1370,22.8333,18.733,69.679,5.000,83.983,0.259,1,0.0000
1371,22.8500,16.487,69.691,5.000,84.067,0.268,1,0.0000
1372,22.8667,19.674,69.701,5.000,84.150,0.385,1,0.0000
1373,22.8833,17.705,69.715,5.000,84.233,0.400,1,0.0000
1374,22.9000,15.005,69.726,5.000,84.317,0.398,1,0.0000
1375,22.9167,16.965,69.733,5.000,84.400,0.400,1,0.0000
1376,22.9333,17.427,69.743,0.000,84.400,0.039,1,0.0000
1377,22.9500,16.096,69.671,5.000,84.483,0.650,1,0.0000
1378,22.9667,17.090,69.679,5.000,84.567,0.100,1,0.0000
1379,22.9833,17.518,69.690,5.000,84.650,0.400,1,0.0000
1380,23.0000,16.544,69.701,5.000,84.733,0.287,1,0.0000
1381,23.0167,17.439,69.710,5.000,84.817,0.262,1,0.0000
1382,23.0333,17.901,69.721,5.000,84.900,0.231,1,0.0000
1383,23.0500,18.586,69.732,5.000,84.983,0.742,1,0.0000
1384,23.0667,17.206,69.744,5.000,85.067,0.205,1,0.0000
1385,23.0833,16.366,69.755,5.000,85.150,0.197,1,0.0000
1386,23.1000,15.807,69.764,5.000,85.233,0.239,1,0.0000
1387,23.1167,15.014,69.772,5.000,85.317,0.496,1,0.0000
1388,23.1333,17.930,69.780,5.000,85.400,0.453,1,0.0000
1389,23.1500,15.126,69.791,5.000,85.483,0.300,1,0.0000
1390,23.1667,18.365,69.798,5.000,85.567,0.064,1,0.0000
1391,23.1833,16.929,69.810,5.000,85.650,0.385,1,0.0000
1392,23.2000,16.434,69.820,5.000,85.733,0.573,1,0.0000
1393,23.2167,15.739,69.829,5.000,85.817,0.354,1,0.0000
1394,23.2333,13.251,69.838,5.000,85.900,0.126,1,0.0000
1395,23.2500,17.331,69.842,0.000,85.900,0.026,1,0.0000
1396,23.2667,14.731,69.769,5.000,85.983,0.151,1,0.0000
1397,23.2833,16.236,69.776,5.000,86.067,0.357,1,0.0000
1398,23.3000,14.997,69.785,5.000,86.150,0.312,1,0.0000
1399,23.3167,14.243,69.793,5.000,86.233,0.189,1,0.0000
1400,23.3333,17.390,69.799,5.000,86.317,0.222,1,0.0000
1401,23.3500,16.907,69.809,0.000,86.317,-0.016,1,0.0000
1402,23.3667,16.364,69.736,5.000,86.400,0.450,1,0.0000
1403,23.3833,15.758,69.745,5.000,86.483,0.221,1,0.0000
1404,23.4000,16.206,69.753,5.000,86.567,0.312,1,0.0000
1405,23.4167,15.214,69.762,5.000,86.650,0.207,1,0.0000
1406,23.4333,14.926,69.770,5.000,86.733,0.114,1,0.0000
1407,23.4500,16.451,69.777,5.000,86.817,0.479,1,0.0000
1408,23.4667,17.461,69.786,5.000,86.900,0.278,1,0.0000
1409,23.4833,13.912,69.797,5.000,86.983,0.573,1,0.0000
1410,23.5000,16.607,69.803,5.000,87.067,0.230,1,0.0000
1411,23.5167,14.027,69.812,5.000,87.150,0.286,1,0.0000
1412,23.5333,16.273,69.818,5.000,87.233,0.121,1,0.0000
1413,23.5500,17.484,69.827,5.000,87.317,0.204,1,0.0000
1414,23.5667,15.391,69.838,5.000,87.400,0.309,1,0.0000
1415,23.5833,15.982,69.845,5.000,87.483,0.383,1,0.0000
1416,23.6000,16.095,69.854,5.000,87.567,0.223,1,0.0000
1417,23.6167,14.082,69.862,5.000,87.650,0.228,1,0.0000
1418,23.6333,16.518,69.868,0.000,87.650,-0.104,1,0.0000
1419,23.6500,15.722,69.794,5.000,87.733,0.170,1,0.0000
1420,23.6667,16.139,69.802,5.000,87.817,0.221,1,0.0000
1421,23.6833,15.413,69.811,5.000,87.900,0.165,1,0.0000
1422,23.7000,13.937,69.819,0.000,87.900,-0.286,1,0.0000
1423,23.7167,15.846,69.741,5.000,87.983,0.472,1,0.0000
1424,23.7333,14.959,69.750,5.000,88.067,0.126,1,0.0000
1425,23.7500,16.882,69.757,5.000,88.150,0.589,1,0.0000
1426,23.7667,14.737,69.767,0.000,88.150,0.045,1,0.0000
1427,23.7833,13.239,69.691,5.000,88.233,0.592,1,0.0000
1428,23.8000,16.565,69.696,5.000,88.317,0.054,1,0.0000
1429,23.8167,17.523,69.705,0.000,88.317,0.033,1,0.0000
1430,23.8333,12.672,69.633,5.000,88.400,0.110,1,0.0000
1431,23.8500,14.790,69.637,5.000,88.483,0.467,1,0.0000
1432,23.8667,12.263,69.644,5.000,88.567,0.240,1,0.0000
1433,23.8833,13.785,69.648,5.000,88.650,0.483,1,0.0000
1434,23.9000,13.466,69.653,5.000,88.733,0.484,1,0.0000
1435,23.9167,14.972,69.659,5.000,88.817,0.195,1,0.0000
1436,23.9333,15.411,69.666,5.000,88.900,0.319,1,0.0000
1437,23.9500,14.973,69.674,5.000,88.983,0.361,1,0.0000
1438,23.9667,12.261,69.681,5.000,89.067,0.238,1,0.0000
1439,23.9833,14.748,69.685,5.000,89.150,0.381,1,0.0000
