tick,t_h,T_out,T_in,Q,energy_cum_kWh,error,in_band,violation_Fh
0,0.0000,15.879,70.000,0.000,0.000,-0.296,1,0.0000
1,0.0167,13.306,69.925,0.254,0.004,0.046,1,0.0000
2,0.0333,15.522,69.850,0.534,0.013,0.357,1,0.0000
3,0.0500,13.607,69.784,0.284,0.018,0.019,1,0.0000
4,0.0667,13.617,69.711,0.571,0.027,0.451,1,0.0000
5,0.0833,12.897,69.642,0.539,0.036,0.441,1,0.0000
6,0.1000,12.294,69.572,0.289,0.041,0.243,1,0.0000
7,0.1167,12.965,69.498,0.039,0.042,0.070,1,0.0000
8,0.1333,14.202,69.420,0.318,0.047,0.354,1,0.0000
9,0.1500,12.015,69.348,0.644,0.058,0.913,1,0.0000
10,0.1667,12.391,69.279,0.394,0.064,0.803,1,0.0000
11,0.1833,14.701,69.207,0.686,0.076,0.845,1,0.0000
12,0.2000,12.064,69.143,0.983,0.092,0.895,1,0.0000
13,0.2167,14.822,69.080,1.334,0.114,1.214,1,0.0000
14,0.2333,14.947,69.027,1.084,0.133,1.064,1,0.0000
15,0.2500,11.042,68.970,1.351,0.155,1.100,1,0.0000
16,0.2667,14.482,68.912,1.699,0.183,1.181,1,0.0000
17,0.2833,13.895,68.864,2.054,0.218,1.263,1,0.0000
18,0.3000,14.786,68.822,2.178,0.254,1.265,1,0.0000
19,0.3167,14.829,68.784,1.928,0.286,1.172,1,0.0000
20,0.3333,13.472,68.741,2.292,0.324,1.369,1,0.0000
21,0.3500,14.203,68.702,2.042,0.358,1.215,1,0.0000
22,0.3667,15.665,68.661,2.429,0.399,1.647,1,0.0000
23,0.3833,11.842,68.627,2.179,0.435,1.483,1,0.0000
24,0.4000,14.018,68.585,1.929,0.467,1.004,1,0.0000
25,0.4167,13.570,68.541,2.307,0.506,1.531,1,0.0000
26,0.4333,13.378,68.503,2.057,0.540,1.261,1,0.0000
27,0.4500,11.559,68.461,2.427,0.580,1.443,1,0.0000
28,0.4667,14.830,68.422,2.829,0.627,1.822,1,0.0000
29,0.4833,12.510,68.395,2.579,0.670,1.409,1,0.0000
30,0.5000,13.771,68.361,2.984,0.720,1.859,1,0.0000
31,0.5167,13.607,68.334,2.734,0.766,1.480,1,0.0000
32,0.5333,12.099,68.304,3.104,0.817,1.545,1,0.0000
33,0.5500,10.207,68.278,3.525,0.876,2.048,1,0.0000
34,0.5667,14.958,68.256,3.275,0.931,1.583,1,0.0000
35,0.5833,10.793,68.236,3.695,0.992,2.042,1,0.0000
36,0.6000,12.692,68.218,3.445,1.050,1.665,1,0.0000
37,0.6167,12.716,68.198,3.772,1.113,1.718,1,0.0000
38,0.6333,13.417,68.184,3.731,1.175,1.691,1,0.0000
39,0.6500,10.619,68.170,3.553,1.234,1.643,1,0.0000
40,0.6667,12.074,68.150,3.972,1.300,2.023,1,0.0000
41,0.6833,9.544,68.138,4.396,1.374,2.090,1,0.0000
42,0.7000,11.720,68.130,4.146,1.443,1.488,1,0.0000
43,0.7167,14.878,68.121,4.538,1.518,1.703,1,0.0000
44,0.7333,13.573,68.122,4.943,1.601,1.866,1,0.0000
45,0.7500,12.814,68.129,5.000,1.684,1.861,1,0.0000
46,0.7667,12.365,68.135,4.750,1.763,1.748,1,0.0000
47,0.7833,15.521,68.137,4.788,1.843,1.737,1,0.0000
48,0.8000,9.913,68.144,4.538,1.919,1.534,1,0.0000
49,0.8167,14.816,68.139,4.943,2.001,1.861,1,0.0000
50,0.8333,15.306,68.147,5.000,2.084,2.065,1,0.0000
51,0.8500,13.031,68.157,5.000,2.168,2.392,1,0.0000
52,0.8667,13.823,68.164,4.750,2.247,1.692,1,0.0000
53,0.8833,11.442,68.167,5.000,2.330,1.930,1,0.0000
54,0.9000,10.857,68.172,4.750,2.409,1.526,1,0.0000
55,0.9167,14.800,68.171,5.000,2.493,1.949,1,0.0000
56,0.9333,8.516,68.181,4.750,2.572,1.727,1,0.0000
57,0.9500,12.153,68.177,5.000,2.655,1.828,1,0.0000
58,0.9667,13.221,68.182,5.000,2.738,1.886,1,0.0000
59,0.9833,11.755,68.189,4.750,2.818,1.543,1,0.0000
60,1.0000,9.962,68.190,5.000,2.901,1.770,1,0.0000
61,1.0167,11.588,68.193,5.000,2.984,1.928,1,0.0000
62,1.0333,9.925,68.197,4.750,3.063,1.668,1,0.0000
63,1.0500,11.994,68.196,4.500,3.138,1.568,1,0.0000
64,1.0667,11.499,68.193,4.926,3.221,2.110,1,0.0000
65,1.0833,10.185,68.196,4.676,3.299,1.863,1,0.0000
66,1.1000,12.793,68.193,4.426,3.372,1.532,1,0.0000
67,1.1167,13.896,68.190,4.815,3.453,1.666,1,0.0000
68,1.1333,8.839,68.195,5.000,3.536,1.960,1,0.0000
69,1.1500,10.849,68.196,4.750,3.615,1.525,1,0.0000
70,1.1667,11.582,68.195,4.992,3.698,1.557,1,0.0000
71,1.1833,11.643,68.200,5.000,3.782,1.835,1,0.0000
72,1.2000,12.591,68.205,4.818,3.862,1.785,1,0.0000
73,1.2167,14.202,68.208,4.568,3.938,1.591,1,0.0000
74,1.2333,12.056,68.209,4.990,4.021,2.053,1,0.0000
75,1.2500,12.955,68.214,4.740,4.100,1.906,1,0.0000
76,1.2667,14.804,68.216,4.490,4.175,1.541,1,0.0000
77,1.2833,12.719,68.217,4.897,4.257,1.885,1,0.0000
78,1.3000,12.661,68.221,4.647,4.334,1.464,1,0.0000
79,1.3167,11.752,68.222,4.397,4.407,1.351,1,0.0000
80,1.3333,12.258,68.217,4.802,4.487,1.868,1,0.0000
81,1.3500,11.403,68.219,4.552,4.563,1.768,1,0.0000
82,1.3667,13.574,68.216,4.734,4.642,1.776,1,0.0000
83,1.3833,12.571,68.219,4.484,4.717,1.351,1,0.0000
84,1.4000,11.133,68.216,4.922,4.799,2.254,1,0.0000
85,1.4167,11.673,68.219,4.672,4.877,1.708,1,0.0000
86,1.4333,9.804,68.218,5.000,4.960,1.939,1,0.0000
87,1.4500,9.716,68.221,4.750,5.039,1.768,1,0.0000
88,1.4667,10.253,68.219,4.500,5.114,1.648,1,0.0000
89,1.4833,11.417,68.213,4.907,5.196,1.883,1,0.0000
90,1.5000,13.139,68.216,4.657,5.274,1.661,1,0.0000
91,1.5167,9.679,68.217,4.407,5.347,1.490,1,0.0000
92,1.5333,10.516,68.209,4.832,5.428,2.106,1,0.0000
93,1.5500,10.993,68.210,4.635,5.505,2.051,1,0.0000
94,1.5667,10.480,68.207,4.385,5.578,1.757,1,0.0000
95,1.5833,8.014,68.200,4.797,5.658,1.941,1,0.0000
96,1.6000,12.954,68.197,4.547,5.734,1.669,1,0.0000
97,1.6167,11.531,68.196,4.943,5.816,1.750,1,0.0000
98,1.6333,10.614,68.199,5.000,5.899,1.841,1,0.0000
99,1.6500,9.432,68.203,4.750,5.979,1.635,1,0.0000
100,1.6667,13.784,68.200,4.688,6.057,1.606,1,0.0000
101,1.6833,9.706,68.203,5.000,6.140,1.882,1,0.0000
102,1.7000,9.178,68.205,5.000,6.223,2.085,1,0.0000
103,1.7167,10.900,68.206,4.871,6.305,2.045,1,0.0000
104,1.7333,11.438,68.208,4.621,6.382,1.551,1,0.0000
105,1.7500,10.455,68.206,5.000,6.465,1.628,1,0.0000
106,1.7667,10.906,68.209,5.000,6.548,1.789,1,0.0000
107,1.7833,11.129,68.213,5.000,6.632,1.858,1,0.0000
108,1.8000,9.788,68.217,4.864,6.713,1.819,1,0.0000
109,1.8167,10.232,68.217,4.614,6.790,1.596,1,0.0000
110,1.8333,11.441,68.213,5.000,6.873,1.691,1,0.0000
111,1.8500,11.488,68.218,4.750,6.952,1.447,1,0.0000
112,1.8667,10.476,68.218,5.000,7.035,1.799,1,0.0000
113,1.8833,8.743,68.221,4.750,7.115,1.358,1,0.0000
114,1.9000,10.365,68.218,5.000,7.198,1.852,1,0.0000
115,1.9167,8.716,68.221,5.000,7.281,1.879,1,0.0000
116,1.9333,13.525,68.221,4.770,7.361,1.815,1,0.0000
117,1.9500,9.708,68.225,4.520,7.436,1.571,1,0.0000
118,1.9667,10.586,68.219,4.842,7.517,1.623,1,0.0000
119,1.9833,9.019,68.220,5.000,7.600,1.794,1,0.0000
120,2.0000,11.055,68.221,5.000,7.683,1.807,1,0.0000
121,2.0167,11.175,68.225,5.000,7.767,1.795,1,0.0000
122,2.0333,9.308,68.229,4.750,7.846,1.525,1,0.0000
123,2.0500,10.613,68.226,5.000,7.929,1.978,1,0.0000
124,2.0667,12.663,68.229,4.750,8.008,1.638,1,0.0000
125,2.0833,9.122,68.231,4.797,8.088,1.629,1,0.0000
126,2.1000,11.283,68.229,5.000,8.172,1.936,1,0.0000
127,2.1167,14.247,68.234,4.750,8.251,1.724,1,0.0000
128,2.1333,14.407,68.238,4.719,8.329,1.699,1,0.0000
129,2.1500,8.488,68.242,5.000,8.413,1.946,1,0.0000
130,2.1667,12.489,68.242,4.750,8.492,1.765,1,0.0000
131,2.1833,11.759,68.244,5.000,8.575,1.875,1,0.0000
132,2.2000,8.864,68.249,5.000,8.659,1.863,1,0.0000
133,2.2167,8.111,68.249,4.750,8.738,1.748,1,0.0000
134,2.2333,11.874,68.245,5.000,8.821,1.919,1,0.0000
135,2.2500,10.178,68.250,4.750,8.900,1.641,1,0.0000
136,2.2667,11.332,68.249,5.000,8.984,1.810,1,0.0000
137,2.2833,11.796,68.253,5.000,9.067,1.799,1,0.0000
138,2.3000,10.096,68.258,4.750,9.146,1.545,1,0.0000
139,2.3167,9.817,68.256,5.000,9.229,1.627,1,0.0000
140,2.3333,11.449,68.258,4.851,9.310,1.589,1,0.0000
141,2.3500,10.177,68.260,5.000,9.394,1.665,1,0.0000
142,2.3667,11.624,68.263,5.000,9.477,1.811,1,0.0000
143,2.3833,11.858,68.268,5.000,9.560,1.881,1,0.0000
144,2.4000,7.397,68.273,4.750,9.640,1.768,1,0.0000
145,2.4167,8.792,68.267,5.000,9.723,1.880,1,0.0000
146,2.4333,8.704,68.268,5.000,9.806,2.077,1,0.0000
147,2.4500,9.572,68.269,4.750,9.885,1.910,1,0.0000
148,2.4667,10.331,68.266,4.500,9.960,1.467,1,0.0000
149,2.4833,11.270,68.261,4.891,10.042,1.690,1,0.0000
150,2.5000,9.568,68.263,5.000,10.125,1.937,1,0.0000
151,2.5167,9.748,68.265,4.750,10.204,1.540,1,0.0000
152,2.5333,12.436,68.263,5.000,10.288,1.672,1,0.0000
153,2.5500,12.377,68.269,5.000,10.371,1.879,1,0.0000
154,2.5667,11.277,68.274,5.000,10.454,1.947,1,0.0000
155,2.5833,9.105,68.279,4.750,10.534,1.789,1,0.0000
156,2.6000,11.345,68.275,4.543,10.609,1.731,1,0.0000
157,2.6167,11.361,68.272,4.971,10.692,2.138,1,0.0000
158,2.6333,11.210,68.276,4.721,10.771,1.801,1,0.0000
159,2.6500,8.521,68.275,4.471,10.845,1.690,1,0.0000
160,2.6667,11.091,68.267,4.221,10.916,1.444,1,0.0000
161,2.6833,8.900,68.258,4.643,10.993,2.068,1,0.0000
162,2.7000,12.615,68.253,4.849,11.074,2.093,1,0.0000
163,2.7167,11.383,68.256,4.599,11.151,1.608,1,0.0000
164,2.7333,10.891,68.254,5.000,11.234,1.872,1,0.0000
165,2.7500,8.205,68.258,4.750,11.313,1.508,1,0.0000
166,2.7667,7.046,68.253,4.950,11.396,1.531,1,0.0000
167,2.7833,8.549,68.251,5.000,11.479,1.640,1,0.0000
168,2.8000,9.396,68.251,4.750,11.558,1.491,1,0.0000
169,2.8167,8.950,68.249,5.000,11.641,1.710,1,0.0000
170,2.8333,9.973,68.250,5.000,11.725,1.731,1,0.0000
171,2.8500,10.761,68.252,4.794,11.805,1.673,1,0.0000
172,2.8667,10.670,68.252,5.000,11.888,1.755,1,0.0000
173,2.8833,11.852,68.256,5.000,11.971,1.867,1,0.0000
174,2.9000,10.040,68.261,4.750,12.050,1.749,1,0.0000
175,2.9167,7.823,68.259,4.500,12.125,1.522,1,0.0000
176,2.9333,11.644,68.250,4.250,12.196,1.339,1,0.0000
177,2.9500,11.629,68.242,4.617,12.273,1.409,1,0.0000
178,2.9667,10.306,68.240,5.000,12.357,1.943,1,0.0000
179,2.9833,10.177,68.243,4.750,12.436,1.723,1,0.0000
180,3.0000,9.161,68.242,5.000,12.519,1.975,1,0.0000
181,3.0167,11.510,68.243,4.750,12.598,1.565,1,0.0000
182,3.0333,10.806,68.243,5.000,12.682,1.612,1,0.0000
183,3.0500,10.148,68.247,5.000,12.765,1.811,1,0.0000
184,3.0667,5.756,68.250,4.750,12.844,1.686,1,0.0000
185,3.0833,10.220,68.242,5.000,12.927,1.782,1,0.0000
186,3.1000,11.411,68.245,4.750,13.007,1.554,1,0.0000
187,3.1167,9.939,68.245,5.000,13.090,2.279,1,0.0000
188,3.1333,8.967,68.247,4.750,13.169,1.508,1,0.0000
189,3.1500,9.653,68.244,5.000,13.252,1.686,1,0.0000
190,3.1667,10.368,68.246,5.000,13.336,2.055,1,0.0000
191,3.1833,10.600,68.249,4.750,13.415,1.793,1,0.0000
192,3.2000,8.160,68.248,5.000,13.498,2.291,1,0.0000
193,3.2167,8.251,68.248,4.750,13.577,2.096,1,0.0000
194,3.2333,9.961,68.244,4.500,13.652,1.657,1,0.0000
195,3.2500,9.503,68.238,4.936,13.735,2.230,1,0.0000
196,3.2667,12.535,68.239,4.686,13.813,1.828,1,0.0000
197,3.2833,10.690,68.239,5.000,13.896,1.888,1,0.0000
198,3.3000,11.822,68.243,4.750,13.975,1.743,1,0.0000
199,3.3167,8.301,68.244,5.000,14.059,1.883,1,0.0000
200,3.3333,10.136,68.244,4.750,14.138,1.771,1,0.0000
201,3.3500,10.957,68.242,4.500,14.213,1.699,1,0.0000
202,3.3667,7.987,68.238,4.309,14.285,1.647,1,0.0000
203,3.3833,11.955,68.226,4.059,14.352,1.253,1,0.0000
204,3.4000,7.715,68.215,4.448,14.426,1.674,1,0.0000
205,3.4167,13.118,68.205,4.848,14.507,1.802,1,0.0000
206,3.4333,8.949,68.210,5.000,14.590,1.974,1,0.0000
207,3.4500,9.717,68.211,5.000,14.674,2.095,1,0.0000
208,3.4667,10.619,68.213,4.750,14.753,1.555,1,0.0000
209,3.4833,11.509,68.212,5.000,14.836,1.816,1,0.0000
210,3.5000,9.325,68.216,4.801,14.916,1.761,1,0.0000
211,3.5167,9.215,68.215,5.000,15.000,1.783,1,0.0000
212,3.5333,9.477,68.216,4.750,15.079,1.402,1,0.0000
213,3.5500,9.782,68.214,5.000,15.162,1.564,1,0.0000
214,3.5667,12.844,68.216,5.000,15.245,1.738,1,0.0000
215,3.5833,9.836,68.222,5.000,15.329,1.826,1,0.0000
216,3.6000,10.775,68.225,5.000,15.412,1.824,1,0.0000
217,3.6167,13.274,68.228,5.000,15.495,1.959,1,0.0000
218,3.6333,9.503,68.235,5.000,15.579,2.074,1,0.0000
219,3.6500,11.150,68.237,4.750,15.658,1.905,1,0.0000
220,3.6667,11.068,68.237,4.500,15.733,1.662,1,0.0000
221,3.6833,9.629,68.232,4.917,15.815,2.007,1,0.0000
222,3.7000,7.326,68.233,4.667,15.893,1.785,1,0.0000
223,3.7167,8.080,68.226,4.417,15.966,1.314,1,0.0000
224,3.7333,10.717,68.216,4.821,16.047,1.843,1,0.0000
225,3.7500,10.346,68.217,5.000,16.130,2.156,1,0.0000
226,3.7667,12.108,68.220,4.750,16.209,1.709,1,0.0000
227,3.7833,10.609,68.221,4.943,16.292,1.728,1,0.0000
228,3.8000,10.595,68.223,4.693,16.370,1.557,1,0.0000
229,3.8167,9.082,68.221,5.000,16.453,1.717,1,0.0000
230,3.8333,12.914,68.223,4.750,16.532,1.636,1,0.0000
231,3.8500,12.656,68.225,5.000,16.616,1.868,1,0.0000
232,3.8667,9.231,68.231,5.000,16.699,1.980,1,0.0000
233,3.8833,9.051,68.232,4.750,16.778,1.680,1,0.0000
234,3.9000,7.717,68.229,4.500,16.853,1.344,1,0.0000
235,3.9167,13.095,68.220,4.932,16.935,2.187,1,0.0000
236,3.9333,11.138,68.226,4.682,17.013,1.537,1,0.0000
237,3.9500,9.914,68.225,4.859,17.094,1.548,1,0.0000
238,3.9667,11.125,68.225,5.000,17.178,1.686,1,0.0000
239,3.9833,12.053,68.229,5.000,17.261,2.018,1,0.0000
240,4.0000,12.276,68.234,4.750,17.340,1.801,1,0.0000
241,4.0167,11.232,68.236,5.000,17.424,1.853,1,0.0000
242,4.0333,12.294,68.240,4.840,17.504,1.809,1,0.0000
243,4.0500,10.346,68.243,5.000,17.587,2.111,1,0.0000
244,4.0667,11.041,68.246,4.750,17.667,1.366,1,0.0000
245,4.0833,11.273,68.245,4.500,17.742,1.288,1,0.0000
246,4.1000,9.010,68.241,4.905,17.823,1.865,1,0.0000
247,4.1167,11.801,68.241,4.940,17.906,1.853,1,0.0000
248,4.1333,9.149,68.245,4.690,17.984,1.630,1,0.0000
249,4.1500,12.628,68.241,5.000,18.067,1.696,1,0.0000
250,4.1667,10.415,68.247,4.750,18.146,1.609,1,0.0000
251,4.1833,10.445,68.246,5.000,18.230,1.848,1,0.0000
252,4.2000,10.325,68.249,5.000,18.313,2.332,1,0.0000
253,4.2167,11.401,68.252,4.750,18.392,1.908,1,0.0000
254,4.2333,9.418,68.252,4.500,18.467,1.784,1,0.0000
255,4.2500,9.743,68.245,4.908,18.549,1.895,1,0.0000
256,4.2667,10.394,68.246,4.658,18.627,1.276,1,0.0000
257,4.2833,10.687,68.243,5.000,18.710,1.861,1,0.0000
258,4.3000,10.837,68.246,4.750,18.789,1.759,1,0.0000
259,4.3167,11.449,68.246,5.000,18.873,1.842,1,0.0000
260,4.3333,10.329,68.250,4.750,18.952,1.453,1,0.0000
261,4.3500,10.331,68.249,5.000,19.035,1.814,1,0.0000
262,4.3667,13.678,68.252,4.750,19.114,1.578,1,0.0000
263,4.3833,13.138,68.255,5.000,19.198,1.960,1,0.0000
264,4.4000,9.394,68.262,4.750,19.277,1.745,1,0.0000
265,4.4167,13.459,68.259,4.500,19.352,1.550,1,0.0000
266,4.4333,11.267,68.258,4.915,19.434,1.978,1,0.0000
267,4.4500,12.240,68.261,4.762,19.513,1.934,1,0.0000
268,4.4667,14.510,68.263,4.512,19.588,1.603,1,0.0000
269,4.4833,14.154,68.263,4.905,19.670,1.715,1,0.0000
270,4.5000,9.430,68.270,5.000,19.753,1.908,1,0.0000
271,4.5167,10.714,68.271,4.750,19.832,1.780,1,0.0000
272,4.5333,9.421,68.271,5.000,19.916,2.015,1,0.0000
273,4.5500,11.865,68.272,4.750,19.995,1.565,1,0.0000
274,4.5667,12.065,68.273,5.000,20.078,2.075,1,0.0000
275,4.5833,9.473,68.278,4.750,20.157,1.976,1,0.0000
276,4.6000,14.521,68.276,4.500,20.232,1.839,1,0.0000
277,4.6167,11.114,68.276,4.250,20.303,1.763,1,0.0000
278,4.6333,10.717,68.267,4.000,20.370,1.467,1,0.0000
279,4.6500,13.013,68.254,4.397,20.443,1.766,1,0.0000
280,4.6667,11.520,68.251,4.583,20.520,1.776,1,0.0000
281,4.6833,13.063,68.248,4.333,20.592,1.485,1,0.0000
282,4.7000,9.138,68.244,4.101,20.660,1.421,1,0.0000
283,4.7167,11.058,68.230,4.526,20.736,2.099,1,0.0000
284,4.7333,7.743,68.226,4.276,20.807,1.911,1,0.0000
285,4.7500,13.449,68.213,4.448,20.881,1.914,1,0.0000
286,4.7667,9.834,68.212,4.475,20.956,1.899,1,0.0000
287,4.7833,13.207,68.205,4.654,21.033,1.903,1,0.0000
288,4.8000,11.645,68.206,4.906,21.115,1.937,1,0.0000
289,4.8167,10.271,68.209,5.000,21.198,1.955,1,0.0000
290,4.8333,11.057,68.212,4.750,21.277,1.544,1,0.0000
291,4.8500,11.068,68.212,5.000,21.361,1.587,1,0.0000
292,4.8667,11.122,68.216,5.000,21.444,1.605,1,0.0000
293,4.8833,8.316,68.220,5.000,21.527,1.613,1,0.0000
294,4.9000,14.060,68.220,5.000,21.611,1.648,1,0.0000
295,4.9167,12.334,68.228,5.000,21.694,2.006,1,0.0000
296,4.9333,12.493,68.234,4.750,21.773,1.645,1,0.0000
297,4.9500,12.389,68.236,5.000,21.857,1.754,1,0.0000
298,4.9667,10.235,68.242,4.750,21.936,1.624,1,0.0000
299,4.9833,10.493,68.240,5.000,22.019,1.779,1,0.0000
300,5.0000,9.843,68.243,4.750,22.098,1.605,1,0.0000
301,5.0167,12.251,68.241,5.000,22.182,1.822,1,0.0000
302,5.0333,11.479,68.247,5.000,22.265,1.900,1,0.0000
303,5.0500,10.451,68.251,4.750,22.344,1.654,1,0.0000
304,5.0667,12.944,68.250,5.000,22.427,1.805,1,0.0000
305,5.0833,13.034,68.257,5.000,22.511,1.850,1,0.0000
306,5.1000,14.260,68.263,4.794,22.591,1.792,1,0.0000
307,5.1167,13.283,68.268,4.544,22.666,1.541,1,0.0000
308,5.1333,12.103,68.268,4.945,22.749,1.814,1,0.0000
309,5.1500,12.124,68.272,4.695,22.827,1.440,1,0.0000
310,5.1667,13.907,68.272,5.000,22.910,1.613,1,0.0000
311,5.1833,12.772,68.280,5.000,22.994,1.694,1,0.0000
312,5.2000,10.637,68.286,4.750,23.073,1.597,1,0.0000
313,5.2167,13.492,68.286,5.000,23.156,1.908,1,0.0000
314,5.2333,12.314,68.293,4.750,23.235,1.532,1,0.0000
315,5.2500,13.097,68.294,5.000,23.319,1.806,1,0.0000
316,5.2667,12.766,68.301,4.750,23.398,1.584,1,0.0000
317,5.2833,11.525,68.303,4.500,23.473,1.344,1,0.0000
318,5.3000,14.503,68.299,4.696,23.551,1.365,1,0.0000
319,5.3167,10.696,68.303,5.000,23.634,2.026,1,0.0000
320,5.3333,9.855,68.306,4.750,23.714,1.535,1,0.0000
321,5.3500,10.947,68.304,5.000,23.797,1.665,1,0.0000
322,5.3667,13.513,68.308,4.750,23.876,1.485,1,0.0000
323,5.3833,12.624,68.311,5.000,23.959,1.868,1,0.0000
324,5.4000,10.005,68.317,4.750,24.039,1.546,1,0.0000
325,5.4167,12.046,68.315,5.000,24.122,1.642,1,0.0000
326,5.4333,12.300,68.320,5.000,24.205,1.661,1,0.0000
327,5.4500,12.126,68.325,5.000,24.289,1.874,1,0.0000
328,5.4667,11.825,68.331,4.750,24.368,1.442,1,0.0000
329,5.4833,14.269,68.331,4.500,24.443,1.338,1,0.0000
330,5.5000,13.055,68.331,4.879,24.524,1.549,1,0.0000
331,5.5167,14.805,68.336,5.000,24.607,1.895,1,0.0000
332,5.5333,12.189,68.345,4.750,24.687,1.365,1,0.0000
333,5.5500,13.626,68.346,5.000,24.770,1.600,1,0.0000
334,5.5667,14.261,68.353,5.000,24.853,1.751,1,0.0000
335,5.5833,12.445,68.362,5.000,24.937,1.803,1,0.0000
336,5.6000,13.952,68.367,4.750,25.016,1.694,1,0.0000
337,5.6167,12.238,68.371,4.500,25.091,1.099,1,0.0000
338,5.6333,14.151,68.368,4.892,25.172,1.699,1,0.0000
339,5.6500,15.376,68.374,5.000,25.256,1.878,1,0.0000
340,5.6667,13.284,68.384,4.750,25.335,1.716,1,0.0000
341,5.6833,14.865,68.386,5.000,25.418,1.852,1,0.0000
342,5.7000,14.761,68.395,4.750,25.497,1.390,1,0.0000
343,5.7167,13.555,68.400,5.000,25.581,1.649,1,0.0000
344,5.7333,12.482,68.407,5.000,25.664,1.734,1,0.0000
345,5.7500,15.391,68.413,5.000,25.747,1.781,1,0.0000
346,5.7667,13.127,68.423,4.750,25.826,1.699,1,0.0000
347,5.7833,11.037,68.425,4.555,25.902,1.646,1,0.0000
348,5.8000,12.987,68.421,4.305,25.974,1.324,1,0.0000
349,5.8167,14.052,68.416,4.680,26.052,1.500,1,0.0000
350,5.8333,15.887,68.418,4.700,26.130,1.488,1,0.0000
351,5.8500,12.266,68.424,4.662,26.208,1.464,1,0.0000
352,5.8667,15.541,68.424,5.000,26.291,1.588,1,0.0000
353,5.8833,13.169,68.433,5.000,26.375,1.742,1,0.0000
354,5.9000,16.229,68.440,4.750,26.454,1.582,1,0.0000
355,5.9167,13.659,68.447,4.500,26.529,1.408,1,0.0000
356,5.9333,14.274,68.446,4.893,26.611,1.720,1,0.0000
357,5.9500,13.140,68.452,4.906,26.692,1.704,1,0.0000
358,5.9667,13.173,68.457,4.656,26.770,1.555,1,0.0000
359,5.9833,11.440,68.458,4.406,26.843,1.410,1,0.0000
360,6.0000,13.834,68.452,4.156,26.913,1.255,1,0.0000
361,6.0167,15.362,68.445,4.544,26.988,1.650,1,0.0000
362,6.0333,15.079,68.447,4.294,27.060,1.401,1,0.0000
363,6.0500,13.684,68.445,4.044,27.127,1.279,1,0.0000
364,6.0667,14.221,68.436,4.415,27.201,1.447,1,0.0000
365,6.0833,13.597,68.434,4.165,27.270,1.286,1,0.0000
366,6.1000,13.577,68.428,4.570,27.346,1.862,1,0.0000
367,6.1167,13.771,68.428,4.320,27.418,1.636,1,0.0000
368,6.1333,16.453,68.424,4.070,27.486,1.528,1,0.0000
369,6.1500,13.553,68.419,4.457,27.561,1.648,1,0.0000
370,6.1667,15.760,68.417,4.207,27.631,1.376,1,0.0000
371,6.1833,15.607,68.414,3.957,27.697,1.232,1,0.0000
372,6.2000,14.540,68.407,4.329,27.769,1.461,1,0.0000
373,6.2167,15.722,68.404,4.079,27.837,1.372,1,0.0000
374,6.2333,15.256,68.399,4.475,27.911,1.753,1,0.0000
375,6.2500,14.133,68.400,4.639,27.989,1.757,1,0.0000
376,6.2667,16.029,68.402,4.389,28.062,1.548,1,0.0000
377,6.2833,14.078,68.402,4.819,28.142,2.167,1,0.0000
378,6.3000,18.160,68.407,4.569,28.218,1.405,1,0.0000
379,6.3167,17.164,68.414,4.868,28.299,1.449,1,0.0000
380,6.3333,16.507,68.423,5.000,28.383,1.505,1,0.0000
381,6.3500,14.838,68.435,5.000,28.466,1.510,1,0.0000
382,6.3667,16.352,68.444,5.000,28.549,1.496,1,0.0000
383,6.3833,15.492,68.455,4.750,28.629,1.408,1,0.0000
384,6.4000,13.672,68.460,5.000,28.712,1.711,1,0.0000
385,6.4167,13.094,68.467,4.750,28.791,1.567,1,0.0000
386,6.4333,14.606,68.470,4.500,28.866,1.216,1,0.0000
387,6.4500,15.369,68.470,4.807,28.946,1.265,1,0.0000
388,6.4667,13.940,68.476,5.000,29.030,1.483,1,0.0000
389,6.4833,18.141,68.484,4.796,29.109,1.425,1,0.0000
390,6.5000,14.698,68.494,5.000,29.193,1.556,1,0.0000
391,6.5167,15.402,68.502,5.000,29.276,1.745,1,0.0000
392,6.5333,16.009,68.512,5.000,29.359,1.741,1,0.0000
393,6.5500,17.307,68.522,4.750,29.439,1.334,1,0.0000
394,6.5667,14.706,68.531,4.500,29.514,1.206,1,0.0000
395,6.5833,19.600,68.531,4.413,29.587,1.178,1,0.0000
396,6.6000,14.513,68.536,4.767,29.667,1.246,1,0.0000
397,6.6167,17.430,68.541,5.000,29.750,1.377,1,0.0000
398,6.6333,16.877,68.553,5.000,29.833,1.467,1,0.0000
399,6.6500,18.133,68.565,4.750,29.912,1.141,1,0.0000
400,6.6667,14.951,68.574,5.000,29.996,1.245,1,0.0000
401,6.6833,16.569,68.583,5.000,30.079,1.441,1,0.0000
402,6.7000,15.229,68.594,4.750,30.158,1.239,1,0.0000
403,6.7167,14.596,68.599,4.500,30.233,1.125,1,0.0000
404,6.7333,15.368,68.599,4.874,30.315,1.488,1,0.0000
405,6.7500,15.734,68.606,5.000,30.398,1.674,1,0.0000
406,6.7667,17.456,68.616,4.750,30.477,1.251,1,0.0000
407,6.7833,15.191,68.624,4.969,30.560,1.279,1,0.0000
408,6.8000,15.137,68.633,4.776,30.639,1.227,1,0.0000
409,6.8167,17.121,68.638,5.000,30.723,1.393,1,0.0000
