tick,t_h,T_out,T_in,Q,energy_cum_kWh,error,in_band,violation_Fh
1305,21.7500,23.789,69.924,5.000,79.917,0.170,1,0.0000
1306,21.7667,21.749,69.943,0.000,79.917,-0.022,1,0.0000
1307,21.7833,20.373,69.876,5.000,80.000,0.004,1,0.0000
1308,21.8000,23.106,69.891,5.000,80.083,0.013,1,0.0000
1309,21.8167,19.594,69.909,5.000,80.167,0.234,1,0.0000
1310,21.8333,22.854,69.923,5.000,80.250,0.290,1,0.0000
1311,21.8500,23.063,69.941,5.000,80.333,0.098,1,0.0000
1312,21.8667,19.799,69.959,0.000,80.333,-0.365,1,0.0000
1313,21.8833,21.343,69.889,5.000,80.417,0.116,1,0.0000
1314,21.9000,21.983,69.905,0.000,80.417,-0.111,1,0.0000
1315,21.9167,23.576,69.839,0.000,80.417,-0.047,1,0.0000
1316,21.9333,23.771,69.774,5.000,80.500,0.062,1,0.0000
1317,21.9500,22.347,69.794,0.000,80.500,-0.134,1,0.0000
1318,21.9667,24.008,69.728,5.000,80.583,0.478,1,0.0000
1319,21.9833,19.805,69.748,5.000,80.667,0.481,1,0.0000
1320,22.0000,18.451,69.762,5.000,80.750,0.209,1,0.0000
1321,22.0167,19.621,69.774,5.000,80.833,0.031,1,0.0000
1322,22.0333,22.681,69.787,5.000,80.917,0.476,1,0.0000
1323,22.0500,20.157,69.805,5.000,81.000,0.377,1,0.0000
1324,22.0667,20.538,69.820,5.000,81.083,0.160,1,0.0000
1325,22.0833,20.851,69.835,0.000,81.083,-0.215,1,0.0000
1326,22.1000,18.749,69.767,5.000,81.167,0.513,1,0.0000
1327,22.1167,18.898,69.779,5.000,81.250,0.203,1,0.0000
1328,22.1333,20.000,69.792,0.000,81.250,-0.043,1,0.0000
1329,22.1500,18.511,69.723,5.000,81.333,0.218,1,0.0000
1330,22.1667,18.230,69.735,5.000,81.417,0.195,1,0.0000
1331,22.1833,19.142,69.747,5.000,81.500,0.314,1,0.0000
1332,22.2000,20.022,69.760,5.000,81.583,0.604,1,0.0000
1333,22.2167,21.252,69.774,5.000,81.667,0.156,1,0.0000
1334,22.2333,22.181,69.790,0.000,81.667,-0.062,1,0.0000
1335,22.2500,19.325,69.724,5.000,81.750,0.127,1,0.0000
1336,22.2667,18.475,69.737,5.000,81.833,0.167,1,0.0000
1337,22.2833,20.317,69.749,5.000,81.917,0.397,1,0.0000
1338,22.3000,18.490,69.764,0.000,81.917,-0.168,1,0.0000
1339,22.3167,19.382,69.693,5.000,82.000,0.323,1,0.0000
1340,22.3333,22.036,69.706,0.000,82.000,-0.044,1,0.0000
1341,22.3500,21.062,69.640,5.000,82.083,0.136,1,0.0000
1342,22.3667,17.977,69.656,5.000,82.167,0.609,1,0.0000
1343,22.3833,18.084,69.667,5.000,82.250,0.522,1,0.0000
1344,22.4000,19.606,69.679,5.000,82.333,0.230,1,0.0000
1345,22.4167,20.642,69.693,5.000,82.417,0.218,1,0.0000
1346,22.4333,19.760,69.708,5.000,82.500,0.441,1,0.0000
1347,22.4500,22.885,69.722,5.000,82.583,0.044,1,0.0000
1348,22.4667,19.958,69.740,0.000,82.583,-0.116,1,0.0000
1349,22.4833,18.013,69.671,5.000,82.667,0.322,1,0.0000
1350,22.5000,19.219,69.683,5.000,82.750,0.504,1,0.0000
1351,22.5167,21.596,69.696,5.000,82.833,0.436,1,0.0000
1352,22.5333,19.909,69.712,5.000,82.917,0.059,1,0.0000
1353,22.5500,21.658,69.727,5.000,83.000,0.126,1,0.0000
1354,22.5667,16.975,69.743,5.000,83.083,0.086,1,0.0000
1355,22.5833,19.994,69.753,5.000,83.167,0.414,1,0.0000
1356,22.6000,18.657,69.767,5.000,83.250,0.357,1,0.0000
1357,22.6167,19.216,69.780,5.000,83.333,0.318,1,0.0000
1358,22.6333,17.776,69.793,5.000,83.417,0.302,1,0.0000
1359,22.6500,17.996,69.804,0.000,83.417,-0.063,1,0.0000
1360,22.6667,19.345,69.732,0.000,83.417,-0.135,1,0.0000
1361,22.6833,19.523,69.662,5.000,83.500,0.036,1,0.0000
1362,22.7000,21.740,69.676,5.000,83.583,0.285,1,0.0000
1363,22.7167,18.091,69.692,5.000,83.667,0.337,1,0.0000
1364,22.7333,19.557,69.704,5.000,83.750,0.661,1,0.0000
1365,22.7500,19.660,69.718,5.000,83.833,0.331,1,0.0000
1366,22.7667,18.190,69.732,5.000,83.917,0.308,1,0.0000
1367,22.7833,19.769,69.743,5.000,84.000,0.462,1,0.0000
1368,22.8000,20.119,69.757,5.000,84.083,0.144,1,0.0000
1369,22.8167,19.978,69.772,5.000,84.167,0.289,1,0.0000
1370,22.8333,18.733,69.786,5.000,84.250,0.152,1,0.0000
1371,22.8500,16.487,69.798,5.000,84.333,0.161,1,0.0000
1372,22.8667,19.674,69.808,5.000,84.417,0.279,1,0.0000
1373,22.8833,17.705,69.821,5.000,84.500,0.294,1,0.0000
1374,22.9000,15.005,69.832,5.000,84.583,0.292,1,0.0000
1375,22.9167,16.965,69.839,5.000,84.667,0.294,1,0.0000
1376,22.9333,17.427,69.849,0.000,84.667,-0.067,1,0.0000
1377,22.9500,16.096,69.776,5.000,84.750,0.544,1,0.0000
1378,22.9667,17.090,69.785,0.000,84.750,-0.006,1,0.0000
1379,22.9833,17.518,69.712,5.000,84.833,0.377,1,0.0000
1380,23.0000,16.544,69.723,5.000,84.917,0.265,1,0.0000
1381,23.0167,17.439,69.732,5.000,85.000,0.239,1,0.0000
1382,23.0333,17.901,69.743,5.000,85.083,0.209,1,0.0000
1383,23.0500,18.586,69.754,5.000,85.167,0.720,1,0.0000
1384,23.0667,17.206,69.767,5.000,85.250,0.183,1,0.0000
1385,23.0833,16.366,69.777,5.000,85.333,0.175,1,0.0000
1386,23.1000,15.807,69.786,5.000,85.417,0.217,1,0.0000
1387,23.1167,15.014,69.795,5.000,85.500,0.474,1,0.0000
1388,23.1333,17.930,69.802,5.000,85.583,0.431,1,0.0000
1389,23.1500,15.126,69.813,5.000,85.667,0.278,1,0.0000
1390,23.1667,18.365,69.820,5.000,85.750,0.042,1,0.0000
1391,23.1833,16.929,69.832,5.000,85.833,0.363,1,0.0000
1392,23.2000,16.434,69.842,5.000,85.917,0.551,1,0.0000
1393,23.2167,15.739,69.851,5.000,86.000,0.332,1,0.0000
1394,23.2333,13.251,69.860,5.000,86.083,0.104,1,0.0000
1395,23.2500,17.331,69.864,5.000,86.167,0.004,1,0.0000
1396,23.2667,14.731,69.875,5.000,86.250,0.046,1,0.0000
1397,23.2833,16.236,69.881,5.000,86.333,0.252,1,0.0000
1398,23.3000,14.997,69.890,5.000,86.417,0.207,1,0.0000
1399,23.3167,14.243,69.897,5.000,86.500,0.084,1,0.0000
1400,23.3333,17.390,69.903,5.000,86.583,0.117,1,0.0000
1401,23.3500,16.907,69.914,0.000,86.583,-0.121,1,0.0000
1402,23.3667,16.364,69.840,5.000,86.667,0.346,1,0.0000
1403,23.3833,15.758,69.849,5.000,86.750,0.116,1,0.0000
1404,23.4000,16.206,69.857,5.000,86.833,0.208,1,0.0000
1405,23.4167,15.214,69.866,5.000,86.917,0.103,1,0.0000
1406,23.4333,14.926,69.874,5.000,87.000,0.011,1,0.0000
1407,23.4500,16.451,69.881,5.000,87.083,0.375,1,0.0000
1408,23.4667,17.461,69.890,5.000,87.167,0.175,1,0.0000
1409,23.4833,13.912,69.900,5.000,87.250,0.470,1,0.0000
1410,23.5000,16.607,69.906,5.000,87.333,0.127,1,0.0000
1411,23.5167,14.027,69.915,5.000,87.417,0.183,1,0.0000
1412,23.5333,16.273,69.921,5.000,87.500,0.019,1,0.0000
1413,23.5500,17.484,69.930,5.000,87.583,0.102,1,0.0000
1414,23.5667,15.391,69.940,5.000,87.667,0.207,1,0.0000
1415,23.5833,15.982,69.948,5.000,87.750,0.280,1,0.0000
1416,23.6000,16.095,69.956,5.000,87.833,0.120,1,0.0000
1417,23.6167,14.082,69.965,5.000,87.917,0.126,1,0.0000
1418,23.6333,16.518,69.970,0.000,87.917,-0.206,1,0.0000
1419,23.6500,15.722,69.896,5.000,88.000,0.068,1,0.0000
1420,23.6667,16.139,69.904,5.000,88.083,0.119,1,0.0000
1421,23.6833,15.413,69.913,5.000,88.167,0.064,1,0.0000
1422,23.7000,13.937,69.920,0.000,88.167,-0.388,1,0.0000
1423,23.7167,15.846,69.843,5.000,88.250,0.370,1,0.0000
1424,23.7333,14.959,69.851,5.000,88.333,0.024,1,0.0000
1425,23.7500,16.882,69.858,5.000,88.417,0.488,1,0.0000
1426,23.7667,14.737,69.868,0.000,88.417,-0.056,1,0.0000
1427,23.7833,13.239,69.791,5.000,88.500,0.491,1,0.0000
1428,23.8000,16.565,69.796,0.000,88.500,-0.046,1,0.0000
1429,23.8167,17.523,69.722,5.000,88.583,0.016,1,0.0000
1430,23.8333,12.672,69.733,5.000,88.667,0.010,1,0.0000
1431,23.8500,14.790,69.737,5.000,88.750,0.366,1,0.0000
1432,23.8667,12.263,69.744,5.000,88.833,0.140,1,0.0000
1433,23.8833,13.785,69.748,5.000,88.917,0.383,1,0.0000
1434,23.9000,13.466,69.753,5.000,89.000,0.385,1,0.0000
1435,23.9167,14.972,69.758,5.000,89.083,0.095,1,0.0000
1436,23.9333,15.411,69.766,5.000,89.167,0.219,1,0.0000
1437,23.9500,14.973,69.773,5.000,89.250,0.262,1,0.0000
1438,23.9667,12.261,69.781,5.000,89.333,0.139,1,0.0000
1439,23.9833,14.748,69.784,5.000,89.417,0.282,1,0.0000
