tick,t_h,T_out,T_in,Q,energy_cum_kWh,error,in_band,violation_Fh
1334,22.2333,22.181,69.517,2.094,80.406,0.211,1,0.0000
1335,22.2500,19.325,69.486,3.564,80.465,0.364,1,0.0000
1336,22.2667,18.475,69.476,4.144,80.534,0.428,1,0.0000
1337,22.2833,20.317,69.474,5.000,80.618,0.672,1,0.0000
1338,22.3000,18.490,69.489,1.387,80.641,0.107,1,0.0000
1339,22.3167,19.382,69.441,5.000,80.724,0.574,1,0.0000
1340,22.3333,22.036,69.455,2.356,80.763,0.207,1,0.0000
1341,22.3500,21.062,69.429,3.675,80.825,0.347,1,0.0000
1342,22.3667,17.977,69.423,5.000,80.908,0.842,1,0.0000
1343,22.3833,18.084,69.435,5.000,80.991,0.754,1,0.0000
1344,22.4000,19.606,69.447,4.031,81.058,0.462,1,0.0000
1345,22.4167,20.642,69.445,4.112,81.127,0.466,1,0.0000
1346,22.4333,19.760,69.445,5.000,81.210,0.704,1,0.0000
1347,22.4500,22.885,69.460,2.698,81.255,0.307,1,0.0000
1348,22.4667,19.958,69.440,1.910,81.287,0.184,1,0.0000
1349,22.4833,18.013,69.403,5.000,81.370,0.590,1,0.0000
1350,22.5000,19.219,69.415,5.000,81.454,0.772,1,0.0000
1351,22.5167,21.596,69.429,5.000,81.537,0.703,1,0.0000
1352,22.5333,19.909,69.445,2.781,81.583,0.326,1,0.0000
1353,22.5500,21.658,69.423,3.794,81.647,0.429,1,0.0000
1354,22.5667,16.975,69.420,3.707,81.708,0.409,1,0.0000
1355,22.5833,19.994,69.409,5.000,81.792,0.758,1,0.0000
1356,22.6000,18.657,69.424,5.000,81.875,0.701,1,0.0000
1357,22.6167,19.216,69.436,5.000,81.958,0.661,1,0.0000
1358,22.6333,17.776,69.450,5.000,82.042,0.645,1,0.0000
1359,22.6500,17.996,69.461,2.228,82.079,0.280,1,0.0000
1360,22.6667,19.345,69.427,1.606,82.106,0.170,1,0.0000
1361,22.6833,19.523,69.384,3.064,82.157,0.313,1,0.0000
1362,22.7000,21.740,69.366,5.000,82.240,0.595,1,0.0000
1363,22.7167,18.091,69.383,5.000,82.323,0.646,1,0.0000
1364,22.7333,19.557,69.395,5.000,82.407,0.970,1,0.0000
1365,22.7500,19.660,69.410,5.000,82.490,0.639,1,0.0000
1366,22.7667,18.190,69.424,4.918,82.572,0.616,1,0.0000
1367,22.7833,19.769,69.435,5.000,82.655,0.771,1,0.0000
1368,22.8000,20.119,69.449,3.438,82.713,0.452,1,0.0000
1369,22.8167,19.978,69.438,4.955,82.795,0.623,1,0.0000
1370,22.8333,18.733,69.452,3.837,82.859,0.486,1,0.0000
1371,22.8500,16.487,69.445,4.162,82.929,0.514,1,0.0000
1372,22.8667,19.674,69.441,5.000,83.012,0.645,1,0.0000
1373,22.8833,17.705,69.455,5.000,83.095,0.660,1,0.0000
1374,22.9000,15.005,69.467,5.000,83.179,0.658,1,0.0000
1375,22.9167,16.965,69.474,5.000,83.262,0.659,1,0.0000
1376,22.9333,17.427,69.485,2.261,83.300,0.297,1,0.0000
1377,22.9500,16.096,69.450,5.000,83.383,0.870,1,0.0000
1378,22.9667,17.090,69.459,2.451,83.424,0.320,1,0.0000
1379,22.9833,17.518,69.427,5.000,83.507,0.662,1,0.0000
1380,23.0000,16.544,69.439,4.452,83.581,0.549,1,0.0000
1381,23.0167,17.439,69.439,4.350,83.654,0.532,1,0.0000
1382,23.0333,17.901,69.440,4.226,83.724,0.512,1,0.0000
1383,23.0500,18.586,69.439,5.000,83.808,1.036,1,0.0000
1384,23.0667,17.206,69.451,3.769,83.870,0.498,1,0.0000
1385,23.0833,16.366,69.441,3.990,83.937,0.511,1,0.0000
1386,23.1000,15.807,69.434,4.548,84.013,0.569,1,0.0000
1387,23.1167,15.014,69.436,5.000,84.096,0.833,1,0.0000
1388,23.1333,17.930,69.443,5.000,84.179,0.789,1,0.0000
1389,23.1500,15.126,69.455,4.784,84.259,0.636,1,0.0000
1390,23.1667,18.365,69.459,2.943,84.308,0.403,1,0.0000
1391,23.1833,16.929,69.437,5.000,84.392,0.758,1,0.0000
1392,23.2000,16.434,69.448,5.000,84.475,0.945,1,0.0000
1393,23.2167,15.739,69.458,5.000,84.558,0.726,1,0.0000
1394,23.2333,13.251,69.466,3.499,84.616,0.497,1,0.0000
1395,23.2500,17.331,69.447,3.068,84.668,0.422,1,0.0000
1396,23.2667,14.731,69.425,3.856,84.732,0.495,1,0.0000
1397,23.2833,16.236,69.414,5.000,84.815,0.720,1,0.0000
1398,23.3000,14.997,69.423,5.000,84.899,0.675,1,0.0000
1399,23.3167,14.243,69.431,4.264,84.970,0.550,1,0.0000
1400,23.3333,17.390,69.425,4.693,85.048,0.595,1,0.0000
1401,23.3500,16.907,69.431,2.846,85.095,0.362,1,0.0000
1402,23.3667,16.364,69.406,5.000,85.179,0.780,1,0.0000
1403,23.3833,15.758,69.415,4.394,85.252,0.550,1,0.0000
1404,23.4000,16.206,69.414,5.000,85.335,0.651,1,0.0000
1405,23.4167,15.214,69.423,4.361,85.408,0.545,1,0.0000
1406,23.4333,14.926,69.421,3.760,85.471,0.463,1,0.0000
1407,23.4500,16.451,69.408,5.000,85.554,0.848,1,0.0000
1408,23.4667,17.461,69.418,5.000,85.637,0.647,1,0.0000
1409,23.4833,13.912,69.429,5.000,85.721,0.941,1,0.0000
1410,23.5000,16.607,69.435,4.431,85.794,0.597,1,0.0000
1411,23.5167,14.027,69.435,5.000,85.878,0.662,1,0.0000
1412,23.5333,16.273,69.442,3.702,85.939,0.497,1,0.0000
1413,23.5500,17.484,69.430,4.679,86.017,0.602,1,0.0000
1414,23.5667,15.391,69.436,5.000,86.101,0.711,1,0.0000
1415,23.5833,15.982,69.444,5.000,86.184,0.784,1,0.0000
1416,23.6000,16.095,69.453,4.702,86.262,0.623,1,0.0000
1417,23.6167,14.082,69.457,4.825,86.343,0.634,1,0.0000
1418,23.6333,16.518,69.461,2.206,86.380,0.303,1,0.0000
1419,23.6500,15.722,69.424,4.401,86.453,0.540,1,0.0000
1420,23.6667,16.139,69.423,4.934,86.535,0.600,1,0.0000
1421,23.6833,15.413,69.431,4.488,86.610,0.546,1,0.0000
1422,23.7000,13.937,69.431,0.976,86.626,0.102,1,0.0000
1423,23.7167,15.846,69.370,5.000,86.710,0.843,1,0.0000
1424,23.7333,14.959,69.379,4.254,86.780,0.497,1,0.0000
1425,23.7500,16.882,69.374,5.000,86.864,0.972,1,0.0000
1426,23.7667,14.737,69.385,3.402,86.921,0.427,1,0.0000
1427,23.7833,13.239,69.365,5.000,87.004,0.917,1,0.0000
1428,23.8000,16.565,69.371,2.905,87.052,0.379,1,0.0000
1429,23.8167,17.523,69.346,3.232,87.106,0.392,1,0.0000
1430,23.8333,12.672,69.328,3.589,87.166,0.415,1,0.0000
1431,23.8500,14.790,69.309,5.000,87.249,0.795,1,0.0000
1432,23.8667,12.263,69.317,4.724,87.328,0.567,1,0.0000
1433,23.8833,13.785,69.316,5.000,87.411,0.815,1,0.0000
1434,23.9000,13.466,69.322,5.000,87.495,0.816,1,0.0000
1435,23.9167,14.972,69.328,4.048,87.562,0.526,1,0.0000
1436,23.9333,15.411,69.320,5.000,87.645,0.665,1,0.0000
1437,23.9500,14.973,69.328,5.000,87.729,0.707,1,0.0000
1438,23.9667,12.261,69.336,4.532,87.804,0.583,1,0.0000
1439,23.9833,14.748,69.332,5.000,87.888,0.733,1,0.0000
